"date_value","bail_category","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2014-12-21,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-12-21,"$25k+",0,1,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,12
2014-12-21,"Unknown bail",0,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2014-12-22,"Total",0,2,0,2,6,3,2,0,0,0,4,10,3,1,4,3,18,23
2014-12-22,"No bail",0,0,0,0,0,0,0,0,0,0,2,8,3,1,2,1,10,9
2014-12-22,"$1-$10k",0,0,0,1,0,2,2,0,0,0,2,2,0,0,2,1,6,8
2014-12-22,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
2014-12-22,"$25k+",0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,3
2014-12-22,"Unknown bail",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-23,"Total",0,1,11,3,0,7,6,1,0,0,2,10,3,2,11,6,10,19
2014-12-23,"No bail",0,0,0,0,0,0,1,0,0,0,0,8,3,0,11,0,4,6
2014-12-23,"$1-$10k",0,0,0,0,0,4,5,1,0,0,2,2,0,2,0,3,4,6
2014-12-23,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
2014-12-23,"$25k+",0,1,6,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2014-12-23,"Unknown bail",0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,1,0,5
2014-12-24,"Total",0,0,4,2,2,5,1,0,0,0,1,9,3,0,8,3,11,27
2014-12-24,"No bail",0,0,0,1,0,0,0,0,0,0,1,7,3,0,8,0,5,5
2014-12-24,"$1-$10k",0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,1,3,13
2014-12-24,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
2014-12-24,"$25k+",0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
2014-12-24,"Unknown bail",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3
2014-12-25,"Total",0,0,3,0,1,2,0,1,0,0,2,4,0,1,2,3,3,14
2014-12-25,"No bail",0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,1,3,2
2014-12-25,"$1-$10k",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,9
2014-12-25,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
2014-12-25,"$25k+",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-25,"Unknown bail",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2014-12-26,"Total",0,0,1,6,0,4,2,0,0,0,1,4,3,0,15,12,3,17
2014-12-26,"No bail",0,0,0,1,0,0,0,0,0,0,1,2,1,0,12,3,3,3
2014-12-26,"$1-$10k",0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,6,0,10
2014-12-26,"$10k-$25k",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,1
2014-12-26,"$25k+",0,0,1,3,0,0,2,0,0,0,0,0,2,0,0,0,0,1
2014-12-26,"Unknown bail",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
2014-12-27,"Total",0,0,16,2,1,3,3,0,0,0,0,9,1,1,15,17,12,36
2014-12-27,"No bail",0,0,0,0,0,0,0,0,0,0,0,7,1,0,13,5,9,9
2014-12-27,"$1-$10k",0,0,12,1,0,2,2,0,0,0,0,2,0,1,2,8,2,15
2014-12-27,"$10k-$25k",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2
2014-12-27,"$25k+",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
2014-12-27,"Unknown bail",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2014-12-28,"Total",0,2,9,2,1,6,1,0,0,0,0,7,1,3,7,2,15,26
2014-12-28,"No bail",0,0,0,1,0,0,0,0,0,0,0,7,0,2,4,0,8,12
2014-12-28,"$1-$10k",0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,2,6,10
2014-12-28,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
2014-12-28,"$25k+",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
2014-12-28,"Unknown bail",0,0,9,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1
2014-12-29,"Total",0,0,1,1,3,11,1,1,0,0,1,5,1,0,1,1,8,34
2014-12-29,"No bail",0,0,0,0,0,1,1,1,0,0,0,4,1,0,0,1,5,12
2014-12-29,"$1-$10k",0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,2,8
2014-12-29,"$10k-$25k",0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1
2014-12-29,"$25k+",0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,6
2014-12-29,"Unknown bail",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7
2014-12-30,"Total",1,1,6,3,3,7,2,0,0,0,2,4,0,1,4,21,2,24
2014-12-30,"No bail",0,0,0,0,0,1,0,0,0,0,1,4,0,1,2,7,1,6
2014-12-30,"$1-$10k",0,0,0,1,2,4,2,0,0,0,0,0,0,0,2,7,1,10
2014-12-30,"$10k-$25k",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,3
2014-12-30,"$25k+",0,0,6,1,0,1,0,0,0,0,1,0,0,0,0,3,0,4
2014-12-30,"Unknown bail",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-31,"Total",0,2,1,2,4,21,2,0,0,0,3,3,2,3,17,27,11,17
2014-12-31,"No bail",0,0,0,0,0,0,0,0,0,0,0,3,1,1,13,10,8,5
2014-12-31,"$1-$10k",0,0,0,0,0,2,2,0,0,0,3,0,1,1,2,6,3,6
2014-12-31,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0
2014-12-31,"$25k+",0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,8,0,4
2014-12-31,"Unknown bail",0,1,0,1,0,16,0,0,0,0,0,0,0,1,0,0,0,2
2015-01-01,"Total",0,0,0,3,2,4,0,0,0,0,1,3,4,2,2,5,26,36
2015-01-01,"No bail",0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,13,11
2015-01-01,"$1-$10k",0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,3,11,11
2015-01-01,"$10k-$25k",0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2015-01-01,"$25k+",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,12
2015-01-01,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-02,"Total",1,1,1,2,0,10,5,0,0,0,1,4,3,0,15,16,14,30
2015-01-02,"No bail",0,1,0,1,0,0,0,0,0,0,1,4,1,0,15,5,6,8
2015-01-02,"$1-$10k",0,0,0,0,0,6,4,0,0,0,0,0,2,0,0,9,3,13
2015-01-02,"$10k-$25k",0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,3
2015-01-02,"$25k+",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4
2015-01-02,"Unknown bail",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2
2015-01-03,"Total",0,0,3,0,3,8,2,0,0,1,0,6,2,4,19,14,8,22
2015-01-03,"No bail",0,0,0,0,0,0,1,0,0,0,0,6,0,2,17,5,4,6
2015-01-03,"$1-$10k",0,0,0,0,0,4,1,0,0,1,0,0,2,2,1,4,3,6
2015-01-03,"$10k-$25k",0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,1,0
2015-01-03,"$25k+",0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,7
2015-01-03,"Unknown bail",0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2015-01-04,"Total",4,0,5,5,4,8,5,0,0,0,3,8,0,0,8,4,11,17
2015-01-04,"No bail",0,0,1,0,0,0,0,0,0,0,0,4,0,0,6,0,9,3
2015-01-04,"$1-$10k",0,0,1,3,0,4,3,0,0,0,1,4,0,0,2,3,2,6
2015-01-04,"$10k-$25k",0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1
2015-01-04,"$25k+",1,0,3,0,4,1,0,0,0,0,1,0,0,0,0,0,0,3
2015-01-04,"Unknown bail",3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4
2015-01-05,"Total",2,2,6,5,4,6,2,0,0,0,4,8,4,2,3,3,12,23
2015-01-05,"No bail",0,0,0,0,0,0,0,0,0,0,2,5,3,2,3,0,8,4
2015-01-05,"$1-$10k",0,0,0,2,0,4,1,0,0,0,2,3,1,0,0,1,2,6
2015-01-05,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
2015-01-05,"$25k+",1,0,4,1,4,0,0,0,0,0,0,0,0,0,0,1,0,3
2015-01-05,"Unknown bail",1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,2,5
2015-01-06,"Total",2,3,0,0,1,14,2,0,0,2,2,8,3,1,4,6,6,32
2015-01-06,"No bail",0,0,0,0,0,0,0,0,0,2,1,7,1,1,3,3,4,4
2015-01-06,"$1-$10k",0,0,0,0,0,7,1,0,0,0,1,1,1,0,0,1,1,11
2015-01-06,"$10k-$25k",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2
2015-01-06,"$25k+",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8
2015-01-06,"Unknown bail",2,2,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,7
2015-01-07,"Total",0,0,4,2,2,6,3,0,0,0,0,8,1,2,19,21,5,25
2015-01-07,"No bail",0,0,0,0,0,0,1,0,0,0,0,5,0,0,18,3,4,5
2015-01-07,"$1-$10k",0,0,0,1,0,6,2,0,0,0,0,3,1,2,1,10,1,7
2015-01-07,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3
2015-01-07,"$25k+",0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,6,0,4
2015-01-07,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2015-01-08,"Total",0,0,2,3,3,1,6,0,0,0,1,7,3,0,16,19,6,49
2015-01-08,"No bail",0,0,1,0,0,0,2,0,0,0,0,5,2,0,13,4,4,20
2015-01-08,"$1-$10k",0,0,0,1,0,1,2,0,0,0,0,1,1,0,3,6,2,18
2015-01-08,"$10k-$25k",0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,6,0,0
2015-01-08,"$25k+",0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,3,0,5
2015-01-08,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2015-01-09,"Total",0,1,6,0,0,9,1,0,0,0,3,9,1,1,17,29,14,26
2015-01-09,"No bail",0,0,0,0,0,0,0,0,0,0,1,6,1,1,12,2,11,11
2015-01-09,"$1-$10k",0,0,0,0,0,2,1,0,0,0,2,3,0,0,4,14,3,9
2015-01-09,"$10k-$25k",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1
2015-01-09,"$25k+",0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,11,0,2
2015-01-09,"Unknown bail",0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2015-01-10,"Total",2,0,5,11,0,3,1,2,0,0,2,9,3,2,23,23,15,29
2015-01-10,"No bail",0,0,0,0,0,0,0,0,0,0,1,8,3,2,20,5,9,8
2015-01-10,"$1-$10k",0,0,0,2,0,3,1,2,0,0,1,1,0,0,3,12,5,10
2015-01-10,"$10k-$25k",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,4
2015-01-10,"$25k+",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5
2015-01-10,"Unknown bail",0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2015-01-11,"Total",0,0,3,2,1,4,0,0,0,1,2,7,2,0,11,13,14,24
2015-01-11,"No bail",0,0,0,0,0,0,0,0,0,0,0,7,1,0,11,1,9,8
2015-01-11,"$1-$10k",0,0,0,2,1,2,0,0,0,1,2,0,0,0,0,11,5,9
2015-01-11,"$10k-$25k",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
2015-01-11,"$25k+",0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
2015-01-11,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-12,"Total",0,0,6,6,3,3,1,0,0,0,3,5,1,1,4,8,2,23
2015-01-12,"No bail",0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,1,1,2
2015-01-12,"$1-$10k",0,0,0,0,1,1,1,0,0,0,1,1,1,0,3,4,0,9
2015-01-12,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2015-01-12,"$25k+",0,0,3,5,2,2,0,0,0,0,0,0,0,0,0,0,1,7
2015-01-12,"Unknown bail",0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2015-01-13,"Total",1,0,1,4,0,12,0,0,0,0,1,6,1,2,8,9,5,26
2015-01-13,"No bail",0,0,0,1,0,0,0,0,0,0,1,4,1,1,7,2,3,7
2015-01-13,"$1-$10k",0,0,0,0,0,5,0,0,0,0,0,2,0,1,1,2,1,14
2015-01-13,"$10k-$25k",0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1
2015-01-13,"$25k+",0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,1
2015-01-13,"Unknown bail",1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
2015-01-14,"Total",0,0,2,2,5,10,1,0,0,1,5,2,1,4,16,13,5,42
2015-01-14,"No bail",0,0,0,0,0,0,0,0,0,1,2,2,0,2,14,9,4,17
2015-01-14,"$1-$10k",0,0,0,2,0,4,1,0,0,0,3,0,1,2,0,1,1,12
2015-01-14,"$10k-$25k",0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,2
2015-01-14,"$25k+",0,0,2,0,5,2,0,0,0,0,0,0,0,0,1,1,0,4
2015-01-14,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2015-01-15,"Total",1,2,6,0,1,5,0,2,0,0,0,9,0,1,15,30,11,34
2015-01-15,"No bail",0,0,0,0,0,0,0,1,0,0,0,7,0,0,13,8,9,10
2015-01-15,"$1-$10k",0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,15,2,16
2015-01-15,"$10k-$25k",0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,7,0,4
2015-01-15,"$25k+",0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
2015-01-15,"Unknown bail",1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2015-01-16,"Total",0,2,1,6,2,9,2,0,0,0,0,6,2,3,21,21,14,31
2015-01-16,"No bail",0,0,0,1,0,1,0,0,0,0,0,5,1,3,18,5,8,16
2015-01-16,"$1-$10k",0,0,1,2,0,5,1,0,0,0,0,1,1,0,3,10,6,10
2015-01-16,"$10k-$25k",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1
2015-01-16,"$25k+",0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,2
2015-01-16,"Unknown bail",0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2015-01-17,"Total",2,0,2,2,1,7,0,0,0,0,2,4,1,1,23,20,18,35
2015-01-17,"No bail",0,0,1,0,0,0,0,0,0,0,1,3,0,1,19,3,4,8
2015-01-17,"$1-$10k",0,0,0,1,0,3,0,0,0,0,1,1,1,0,3,7,9,10
2015-01-17,"$10k-$25k",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,7
2015-01-17,"$25k+",0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,9,1,5
2015-01-17,"Unknown bail",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5
2015-01-18,"Total",2,0,3,2,1,4,1,0,0,0,1,14,2,2,15,14,27,35
2015-01-18,"No bail",0,0,0,0,0,0,0,0,0,0,1,12,0,1,12,4,15,19
2015-01-18,"$1-$10k",0,0,0,0,0,1,1,0,0,0,0,2,1,0,2,10,9,9
2015-01-18,"$10k-$25k",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3
2015-01-18,"$25k+",0,0,3,1,1,1,0,0,0,0,0,0,1,1,0,0,2,1
2015-01-18,"Unknown bail",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2015-01-19,"Total",0,1,3,4,3,9,4,1,0,0,3,10,0,4,4,3,15,14
2015-01-19,"No bail",0,0,0,0,0,1,0,0,0,0,1,8,0,3,2,1,8,3
2015-01-19,"$1-$10k",0,0,0,2,0,5,4,1,0,0,2,2,0,1,2,1,1,8
2015-01-19,"$10k-$25k",0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0
2015-01-19,"$25k+",0,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2
2015-01-19,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2015-01-20,"Total",0,3,0,0,2,6,5,0,0,0,1,9,2,0,7,7,10,36
2015-01-20,"No bail",0,0,0,0,0,0,0,0,0,0,0,5,1,0,6,2,6,9
2015-01-20,"$1-$10k",0,0,0,0,0,4,5,0,0,0,1,4,1,0,1,2,4,18
2015-01-20,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1
2015-01-20,"$25k+",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6
2015-01-20,"Unknown bail",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2015-01-21,"Total",1,1,8,3,1,6,3,0,0,0,2,10,2,4,15,16,6,49
2015-01-21,"No bail",0,0,0,0,0,1,1,0,0,0,0,4,1,2,14,2,3,11
2015-01-21,"$1-$10k",0,0,0,2,0,4,2,0,0,0,2,6,1,2,0,6,1,21
2015-01-21,"$10k-$25k",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,2,4
2015-01-21,"$25k+",0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,3,0,9
2015-01-21,"Unknown bail",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2015-01-22,"Total",2,0,14,11,3,3,1,2,0,2,4,3,1,3,17,15,6,15
2015-01-22,"No bail",0,0,0,0,0,0,0,0,0,0,1,3,1,3,14,3,4,4
2015-01-22,"$1-$10k",0,0,0,2,0,2,1,2,0,2,2,0,0,0,2,7,1,5
2015-01-22,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,2
2015-01-22,"$25k+",2,0,14,0,3,1,0,0,0,0,0,0,0,0,0,2,1,4
2015-01-22,"Unknown bail",0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-01-23,"Total",0,4,2,3,1,11,5,8,0,0,1,9,1,0,15,32,7,48
2015-01-23,"No bail",0,0,0,0,0,0,1,0,0,0,1,7,0,0,15,5,5,21
2015-01-23,"$1-$10k",0,0,0,0,0,4,0,1,0,0,0,2,1,0,0,9,2,12
2015-01-23,"$10k-$25k",0,0,0,0,0,2,3,7,0,0,0,0,0,0,0,4,0,1
2015-01-23,"$25k+",0,1,2,3,1,3,1,0,0,0,0,0,0,0,0,5,0,5
2015-01-23,"Unknown bail",0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,9
2015-01-24,"Total",2,2,3,16,0,5,2,0,0,0,1,8,3,2,14,27,12,17
2015-01-24,"No bail",0,0,0,0,0,0,0,0,0,0,0,5,3,1,13,3,8,7
2015-01-24,"$1-$10k",0,0,0,0,0,5,1,0,0,0,1,2,0,0,0,15,3,9
2015-01-24,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0
2015-01-24,"$25k+",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,0,0
2015-01-24,"Unknown bail",2,2,3,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015-01-25,"Total",0,0,3,3,1,1,1,0,0,0,1,3,0,1,8,9,17,42
2015-01-25,"No bail",0,0,0,0,0,0,0,0,0,0,1,2,0,1,6,5,6,6
2015-01-25,"$1-$10k",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,7,16
2015-01-25,"$10k-$25k",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-25,"$25k+",0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,1,0,16
2015-01-25,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
2015-01-26,"Total",0,1,18,4,7,11,0,0,0,0,0,9,7,1,4,6,5,17
2015-01-26,"No bail",0,0,0,0,0,1,0,0,0,0,0,6,4,0,3,0,4,5
2015-01-26,"$1-$10k",0,0,0,0,0,5,0,0,0,0,0,2,1,0,1,1,1,6
2015-01-26,"$10k-$25k",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-26,"$25k+",0,0,6,2,7,2,0,0,0,0,0,0,2,0,0,1,0,5
2015-01-26,"Unknown bail",0,1,12,0,0,3,0,0,0,0,0,1,0,1,0,4,0,1
2015-01-27,"Total",0,2,8,1,3,6,0,0,0,0,1,6,4,1,5,5,5,25
2015-01-27,"No bail",0,0,0,0,0,0,0,0,0,0,1,5,4,0,3,3,3,5
2015-01-27,"$1-$10k",0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,8
2015-01-27,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2015-01-27,"$25k+",0,0,8,1,1,2,0,0,0,0,0,0,0,1,0,1,1,3
2015-01-27,"Unknown bail",0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8
2015-01-28,"Total",0,1,12,6,1,2,0,0,0,0,1,6,0,3,14,26,16,40
2015-01-28,"No bail",0,0,0,0,0,0,0,0,0,0,1,6,0,3,12,9,10,13
2015-01-28,"$1-$10k",0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,14,6,15
2015-01-28,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2015-01-28,"$25k+",0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
2015-01-28,"Unknown bail",0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2015-01-29,"Total",1,0,6,1,5,3,1,0,0,0,0,7,2,1,32,35,7,46
2015-01-29,"No bail",0,0,0,0,0,0,0,0,0,0,0,4,1,0,30,12,4,31
2015-01-29,"$1-$10k",0,0,0,0,0,1,1,0,0,0,0,1,1,1,2,17,2,8
2015-01-29,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,1
2015-01-29,"$25k+",0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,3,0,4
2015-01-29,"Unknown bail",1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2
2015-01-30,"Total",0,0,5,3,3,4,1,0,0,0,1,6,3,0,16,32,8,25
2015-01-30,"No bail",0,0,0,1,1,0,1,0,0,0,1,4,3,0,12,7,7,10
2015-01-30,"$1-$10k",0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,15,1,6
2015-01-30,"$10k-$25k",0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,7,0,2
2015-01-30,"$25k+",0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2
2015-01-30,"Unknown bail",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
2015-01-31,"Total",0,0,0,3,0,4,0,0,0,0,0,8,2,2,33,26,14,25
2015-01-31,"No bail",0,0,0,0,0,0,0,0,0,0,0,6,1,0,28,8,10,8
2015-01-31,"$1-$10k",0,0,0,0,0,2,0,0,0,0,0,2,1,2,4,9,1,10
2015-01-31,"$10k-$25k",0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,6,0,1
2015-01-31,"$25k+",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,4
2015-01-31,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2015-02-01,"Total",1,0,4,4,1,3,2,0,0,1,0,3,0,2,11,14,12,20
2015-02-01,"No bail",0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,6,8,5
2015-02-01,"$1-$10k",0,0,0,0,0,3,2,0,0,1,0,0,0,2,0,6,2,8
2015-02-01,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3
2015-02-01,"$25k+",0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,3
2015-02-01,"Unknown bail",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-02,"Total",0,1,2,2,1,7,1,0,0,0,1,5,0,0,3,1,18,21
2015-02-02,"No bail",0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,8,8
2015-02-02,"$1-$10k",0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,1,9,7
2015-02-02,"$10k-$25k",0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2
2015-02-02,"$25k+",0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-02,"Unknown bail",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2015-02-03,"Total",1,1,6,2,8,2,1,0,0,0,0,5,3,0,10,11,4,26
2015-02-03,"No bail",0,0,0,0,0,0,0,0,0,0,0,4,2,0,10,4,2,7
2015-02-03,"$1-$10k",0,0,1,0,1,2,0,0,0,0,0,1,1,0,0,5,1,8
2015-02-03,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-03,"$25k+",0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,2,1,7
2015-02-03,"Unknown bail",1,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4
2015-02-04,"Total",0,1,3,3,8,5,1,2,0,0,7,6,2,2,13,30,12,44
2015-02-04,"No bail",0,0,0,0,0,0,0,0,0,0,2,5,1,2,12,10,6,13
2015-02-04,"$1-$10k",0,0,0,1,0,4,1,1,0,0,5,1,1,0,1,4,5,23
2015-02-04,"$10k-$25k",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7,0,1
2015-02-04,"$25k+",0,0,3,1,7,0,0,0,0,0,0,0,0,0,0,9,1,1
2015-02-04,"Unknown bail",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
2015-02-05,"Total",0,1,1,1,6,10,1,0,0,0,2,8,1,1,20,23,7,41
2015-02-05,"No bail",0,0,0,0,0,0,0,0,0,0,1,6,0,0,15,8,5,19
2015-02-05,"$1-$10k",0,0,0,0,0,7,0,0,0,0,1,2,1,1,3,10,1,17
2015-02-05,"$10k-$25k",0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2015-02-05,"$25k+",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,1,1
